Name,Email,Password,Contact,Location,Billing Name,Billing Country,Billing State,Billing City,Billing Phone,Billing Zip,Billing Address,Shipping Name,Shipping Country,Shipping State,Shipping City,Shipping Phone,Shipping Zip,Shipping Address,Bank Name,Account Number,Swift Code,IBAN,Beneficiary Name,Currency Name,Company Name,Company Location,Company Store Name
Vendor,vendor@example.com,123456,7878787878,India,Keire,India,Maharashtra,Mumbai,02228896140,400064,198-Bombay Talkies Compd; Himanshurai Road; Malad (west),Keire,India,Maharashtra,Mumbai,02228896140,400064,198-Bombay Talkies Compd; Himanshurai Road; Malad (west),US BANK; NA,7845269652656,1234,12345,Ida F. Mullen,USD,company name,India,company store name49.36.83.154,2023-06-16,16:00:04 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-05-08,11:59:08 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-05-08,12:43:01 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-05-09,10:53:31 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-05-10,10:07:33 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-05-13,09:49:19 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-05-14,10:42:05 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-05-16,09:54:21 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-05-17,09:08:36 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-05-20,09:15:41 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-05-21,12:39:11 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-05-22,09:40:47 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-05-22,16:30:44 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-05-23,14:50:32 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-05-24,09:12:36 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-06-14,17:57:56 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-06-28,16:31:49 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-09-11,12:18:01 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-09-12,15:05:49 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-10-04,12:32:41 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-10-07,14:07:32 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-10-08,12:55:43 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-10-08,14:49:33 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-10-09,08:21:09 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-10-09,14:50:21 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-10-11,11:51:39 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-10-11,16:06:04 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2025-04-03,11:04:51 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1981,72.8298
49.36.83.154,2025-04-09,12:50:04 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1981,72.8298
49.36.83.154,2025-04-10,09:48:15 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1981,72.8298
49.36.83.154,2025-04-14,10:15:48 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1981,72.8298
49.36.83.154,2025-04-14,14:35:13 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1981,72.8298
49.36.83.154,2025-04-16,11:31:51 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1981,72.8298
49.36.83.154,2025-04-18,12:04:13 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1981,72.8298
49.36.83.154,2025-04-24,10:44:18 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1981,72.8298
49.36.83.154,2025-05-14,18:13:56 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1981,72.8298
49.36.83.154,2025-07-07,17:31:53 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1981,72.8298
49.36.83.154,2025-07-07,18:00:08 UTC,["necessary"],desktop,fr,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1981,72.8298
49.36.83.154,2025-07-18,20:36:29 UTC,["necessary"],mobile,fr,Edge,Android,India,GJ,Gujarat,Surat,395005,21.1981,72.8298
49.36.83.154,2025-07-24,21:10:37 UTC,["necessary"],mobile,fr,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380006,23.0276,72.5871
49.36.83.154,2025-07-25,15:06:05 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Ahmedabad,380006,23.0276,72.5871
49.36.83.154,2025-07-25,17:30:02 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Ahmedabad,380006,23.0276,72.5871
49.36.83.154,2025-08-01,02:18:24 UTC,["necessary"],desktop,id,Chrome,Windows,India,GJ,Gujarat,Ahmedabad,380006,23.0276,72.5871
49.36.83.154,2025-08-01,02:37:23 UTC,["necessary"],mobile,en,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380006,23.0276,72.5871
49.36.83.154,2025-08-01,17:48:22 UTC,["necessary"],mobile,en,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380006,23.0276,72.5871
49.36.83.154,2025-08-01,17:51:33 UTC,["necessary"],mobile,en,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380006,23.0276,72.5871
49.36.83.154,2025-08-01,17:51:43 UTC,["necessary"],mobile,en,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380006,23.0276,72.5871
49.36.83.154,2025-08-01,18:01:46 UTC,["necessary"],mobile,en,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380006,23.0276,72.5871
49.36.83.154,2025-08-03,00:35:24 UTC,["necessary"],mobile,fr,Safari,iOS,India,GJ,Gujarat,Ahmedabad,380006,23.0276,72.5871
49.36.83.154,2025-08-03,00:36:57 UTC,["necessary"],mobile,fr,Safari,iOS,India,GJ,Gujarat,Ahmedabad,380006,23.0276,72.5871
49.36.83.154,2025-08-03,00:37:51 UTC,["necessary"],desktop,fr,Chrome,Windows,India,GJ,Gujarat,Ahmedabad,380006,23.0276,72.5871
49.36.83.154,2025-08-03,00:39:33 UTC,["necessary"],mobile,fr,Safari,iOS,India,GJ,Gujarat,Ahmedabad,380006,23.0276,72.5871
49.36.83.154,2025-08-03,15:09:11 UTC,["necessary"],mobile,fr,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380006,23.0276,72.5871
49.36.83.154,2025-08-03,16:36:03 UTC,["necessary"],desktop,fr,MIUI Browser,Android,India,GJ,Gujarat,Ahmedabad,380006,23.0276,72.5871
49.36.83.154,2025-08-03,17:21:03 UTC,["necessary"],mobile,fr,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380006,23.0276,72.5871
49.36.83.154,2025-08-04,06:04:29 UTC,["necessary"],mobile,en,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380006,23.0276,72.5871
49.36.83.154,2025-08-04,20:54:33 UTC,["necessary"],mobile,fr,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380006,23.0276,72.5871
49.36.83.154,2025-08-05,13:41:21 UTC,["necessary"],mobile,fr,Chrome,iOS,India,GJ,Gujarat,Ahmedabad,380006,23.0276,72.5871
49.36.83.154,2025-08-05,14:15:25 UTC,["necessary"],desktop,en,Chrome,OS X,India,GJ,Gujarat,Ahmedabad,380006,23.0276,72.5871
49.36.83.154,2025-08-05,14:53:12 UTC,["necessary"],mobile,en,Safari,iOS,India,GJ,Gujarat,Ahmedabad,380006,23.0276,72.5871
49.36.83.154,2025-08-05,15:01:35 UTC,["necessary"],mobile,fr,Safari,iOS,India,GJ,Gujarat,Ahmedabad,380006,23.0276,72.5871
49.36.83.154,2025-08-05,16:42:51 UTC,["necessary"],mobile,en,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380006,23.0276,72.5871
49.36.83.154,2025-08-05,17:37:22 UTC,["necessary"],desktop,fr,Chrome,Windows,India,GJ,Gujarat,Ahmedabad,380006,23.0276,72.5871
49.36.83.154,2025-08-05,18:01:24 UTC,["necessary"],mobile,fr,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380006,23.0276,72.5871
49.36.83.154,2025-08-05,18:32:32 UTC,["necessary"],mobile,fr,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380006,23.0276,72.5871
49.36.83.154,2025-08-05,18:47:46 UTC,["necessary"],mobile,en,Firefox Mobile,Android,India,GJ,Gujarat,Ahmedabad,380006,23.0276,72.5871
49.36.83.154,2025-08-06,17:44:20 UTC,["necessary"],mobile,fr,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-06,17:46:51 UTC,["necessary"],mobile,fr,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-06,22:32:44 UTC,["necessary"],mobile,fr,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-07,06:14:58 UTC,["necessary"],mobile,fr,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-07,09:09:39 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-07,14:06:59 UTC,["necessary"],mobile,en,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-07,15:53:15 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-07,21:47:28 UTC,["necessary"],desktop,fr,Edge,Windows,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-08,10:52:25 UTC,["necessary"],mobile,en,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-08,14:35:01 UTC,["necessary"],desktop,en,Chrome,Windows,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-08,14:36:40 UTC,["necessary"],desktop,en,Chrome,Windows,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-08,18:25:30 UTC,["necessary"],desktop,fr,Chrome,Windows,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-08,21:36:12 UTC,["necessary"],desktop,fr,Edge,Windows,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-09,13:50:20 UTC,["necessary"],desktop,vi,Chrome,OS X,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-11,17:27:34 UTC,["necessary"],mobile,fr,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-11,19:10:35 UTC,["necessary"],desktop,en,Firefox,Windows,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-11,19:13:46 UTC,["necessary"],mobile,fr,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-11,23:26:41 UTC,["necessary"],desktop,fr,Edge,Windows,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-11,23:26:41 UTC,["necessary"],mobile,en,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-12,12:04:56 UTC,["necessary"],mobile,fr,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-12,23:22:20 UTC,["necessary"],desktop,fr,Chrome,OS X,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-13,01:15:49 UTC,["necessary"],mobile,fr,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-13,09:30:21 UTC,["necessary"],desktop,en,Chrome,Chrome OS,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-13,17:04:22 UTC,["necessary"],desktop,en,Chrome,Windows,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-14,15:36:41 UTC,["necessary"],desktop,fr,Chrome,Windows,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-15,02:50:37 UTC,["necessary"],mobile,fr,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-17,03:34:48 UTC,["necessary"],mobile,en,Samsung Internet,Android,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-17,03:39:33 UTC,["necessary"],mobile,en,Facebook,Android,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-18,02:30:41 UTC,["necessary"],mobile,fr,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-19,00:51:12 UTC,["necessary"],mobile,fr,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-19,01:40:23 UTC,["necessary"],mobile,fr,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-19,02:38:13 UTC,["necessary"],mobile,fr,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-19,02:39:54 UTC,["necessary"],mobile,fr,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-19,06:46:16 UTC,["necessary"],desktop,fr,Chrome,Windows,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-19,12:35:02 UTC,["necessary"],desktop,fr,Chrome,Windows,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-19,22:07:55 UTC,["necessary"],mobile,en,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-19,22:16:43 UTC,["necessary"],mobile,en,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-26,00:31:57 UTC,["necessary"],desktop,en,Chrome,Windows,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-26,15:43:00 UTC,["necessary"],mobile,fr,Facebook,Android,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-26,22:03:48 UTC,["necessary"],mobile,fr,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-27,19:14:29 UTC,["necessary"],desktop,fr,Chrome,Windows,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-27,19:18:52 UTC,["necessary"],mobile,fr,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-28,00:21:53 UTC,["necessary"],mobile,fr,Samsung Internet,Android,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-28,21:06:15 UTC,["necessary"],mobile,fr,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-30,02:58:57 UTC,["necessary"],mobile,fr,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-30,22:22:37 UTC,["necessary"],mobile,fr,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-31,00:44:01 UTC,["necessary"],mobile,fr,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-08-31,18:24:06 UTC,["necessary"],mobile,fr,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-09-01,18:18:18 UTC,["necessary"],mobile,en,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-09-04,02:26:57 UTC,["necessary"],mobile,fr,Safari,iOS,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-09-04,05:41:04 UTC,["necessary"],mobile,fr,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-09-04,12:46:22 UTC,["necessary"],mobile,en,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-09-04,16:02:26 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-09-04,16:03:37 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-09-04,17:28:28 UTC,["necessary"],mobile,fr,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-09-04,19:48:48 UTC,["necessary"],mobile,fr,Chrome,Android,India,GJ,Gujarat,Ahmedabad,380059,23.0276,72.5871
49.36.83.154,2025-09-16,20:13:37 UTC,["necessary"],desktop,fr,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1981,72.8298
49.36.83.154,2025-09-16,20:27:31 UTC,["necessary"],mobile,fr,Chrome,Android,India,GJ,Gujarat,Surat,395007,21.1981,72.8298
49.36.83.154,2025-09-16,20:42:17 UTC,["necessary"],mobile,fr,Chrome,Android,India,GJ,Gujarat,Surat,395007,21.1981,72.8298
49.36.83.154,2025-09-17,17:02:34 UTC,["necessary"],mobile,en,Chrome,Android,India,GJ,Gujarat,Surat,395007,21.1981,72.8298
49.36.83.154,2025-09-17,17:53:03 UTC,["necessary"],mobile,fr,Chrome,Android,India,GJ,Gujarat,Surat,395007,21.1981,72.8298
